vector_text
"Medicine: Medicine_Name (Medicine_Category, Dosage_Form, Price: Strength_mg, Availability: Classification, Manufacturer: Manufacturer). Animal: Animal_Type (Breed, Age: Age, Gender: Gender, Weight: Weight). Symptoms: all_symptoms. Disease: Disease. Temperature: Body_Temperature°C, Score: Heart_Rate."
"Medicine: acetocillin (analgesic, tablet, Price: 716.0, Availability: prescription, Manufacturer: novartis ag). Animal: cat (persian, Age: 8, Gender: male, Weight: 4.6). Symptoms: appetite loss, vomiting, eye discharge, lethargy. Disease: conjunctivitis. Temperature: 39.0°C, Score: 140."
"Medicine: metophen (antiseptic, tablet, Price: 404.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (russian blue, Age: 5, Gender: female, Weight: 4.7). Symptoms: eye discharge, nasal discharge, sneezing, lethargy. Disease: feline respiratory infection. Temperature: 38.6°C, Score: 145."
"Medicine: metophen (antiseptic, tablet, Price: 404.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (scottish fold, Age: 4, Gender: male, Weight: 4.3). Symptoms: nasal discharge, eye discharge, sneezing, lethargy. Disease: feline rhinotracheitis. Temperature: 38.7°C, Score: 143."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cat (sphynx, Age: 3, Gender: female, Weight: 5.0). Symptoms: nasal discharge, loss of appetite, coughing, fever. Disease: feline rhinotracheitis. Temperature: 39.0°C, Score: 155."
"Medicine: metophen (antiseptic, tablet, Price: 404.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (sphynx, Age: 4, Gender: female, Weight: 3.2). Symptoms: eye discharge, nasal discharge, appetite loss, lethargy. Disease: feline upper respiratory infection. Temperature: 39.3°C, Score: 150."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cat (british shorthair, Age: 3, Gender: male, Weight: 5.5). Symptoms: appetite loss, coughing, nasal discharge, eye discharge. Disease: feline upper respiratory infection. Temperature: 38.7°C, Score: 145."
"Medicine: metophen (antiseptic, tablet, Price: 404.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (persian, Age: 7, Gender: female, Weight: 4.1). Symptoms: sneezing, nasal discharge, eye discharge, lethargy. Disease: feline upper respiratory infection. Temperature: 38.9°C, Score: 142."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cat (maine coon, Age: 5, Gender: male, Weight: 8.5). Symptoms: coughing, loss of appetite, lethargy, fever. Disease: feline upper respiratory infection. Temperature: 39.1°C, Score: 145."
"Medicine: metophen (antiseptic, tablet, Price: 404.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (persian, Age: 8, Gender: female, Weight: 5.0). Symptoms: coughing, nasal discharge, eye discharge, loss of appetite. Disease: feline viral rhinotracheitis. Temperature: 38.9°C, Score: 147."
"Medicine: metophen (antiseptic, tablet, Price: 404.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (burmese, Age: 8, Gender: female, Weight: 4.5). Symptoms: eye discharge, nasal discharge, sneezing, lethargy. Disease: feline viral rhinotracheitis. Temperature: 38.6°C, Score: 139."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cat (persian, Age: 5, Gender: male, Weight: 3.8). Symptoms: lethargy, appetite loss, skin lesions. Disease: fungal infection. Temperature: 38.7°C, Score: 160."
"Medicine: metophen (analgesic, ointment, Price: 747.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (sphynx, Age: 5, Gender: female, Weight: 3.0). Symptoms: vomiting, appetite loss, diarrhea, weight loss. Disease: gastroenteritis. Temperature: 38.7°C, Score: 143."
"Medicine: metophen (analgesic, ointment, Price: 747.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (bombay, Age: 6, Gender: male, Weight: 4.0). Symptoms: lethargy, vomiting, loss of appetite, weight loss. Disease: hyperthyroidism. Temperature: 38.9°C, Score: 149."
"Medicine: metophen (analgesic, ointment, Price: 747.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (devon rex, Age: 6, Gender: male, Weight: 4.2). Symptoms: vomiting, appetite loss, lethargy, weight loss. Disease: inflammatory bowel disease. Temperature: 38.9°C, Score: 146."
"Medicine: metophen (analgesic, ointment, Price: 747.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (maine coon, Age: 2, Gender: male, Weight: 6.0). Symptoms: vomiting, appetite loss, lethargy, diarrhea. Disease: intestinal parasites. Temperature: 39.1°C, Score: 140."
"Medicine: metophen (antiseptic, tablet, Price: 404.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (abyssinian, Age: 5, Gender: female, Weight: 4.5). Symptoms: vomiting, diarrhea, loss of appetite, dehydration. Disease: pancreatitis. Temperature: 38.5°C, Score: 142."
"Medicine: metophen (antiseptic, tablet, Price: 404.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (american curl, Age: 5, Gender: male, Weight: 3.7). Symptoms: vomiting, diarrhea, dehydration, weight loss. Disease: pancreatitis. Temperature: 38.8°C, Score: 148."
"Medicine: metophen (analgesic, ointment, Price: 747.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (siamese, Age: 3, Gender: female, Weight: 5.0). Symptoms: lethargy, eye discharge, vomiting, fever. Disease: panleukopenia. Temperature: 39.0°C, Score: 130."
"Medicine: metophen (analgesic, ointment, Price: 747.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (bengal, Age: 1, Gender: male, Weight: 4.2). Symptoms: vomiting, diarrhea, lethargy, appetite loss. Disease: panleukopenia. Temperature: 38.8°C, Score: 140."
"Medicine: metophen (analgesic, ointment, Price: 747.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (bengal, Age: 3, Gender: male, Weight: 5.5). Symptoms: lethargy, vomiting, diarrhea, dehydration. Disease: panleukopenia. Temperature: 39.3°C, Score: 140."
"Medicine: metophen (analgesic, ointment, Price: 747.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cat (ragdoll, Age: 3, Gender: male, Weight: 5.0). Symptoms: skin lesions, appetite loss, lethargy, vomiting. Disease: ringworm. Temperature: 38.6°C, Score: 155."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cat (siamese, Age: 2, Gender: female, Weight: 4.5). Symptoms: coughing, sneezing, eye discharge, nasal discharge. Disease: upper respiratory infection. Temperature: 38.9°C, Score: 150."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cat (british shorthair, Age: 5, Gender: female, Weight: 4.8). Symptoms: lethargy, eye discharge, appetite loss, nasal discharge. Disease: upper respiratory infection. Temperature: 39.0°C, Score: 150."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cat (british shorthair, Age: 7, Gender: female, Weight: 4.4). Symptoms: nasal discharge, eye discharge, sneezing, lethargy. Disease: upper respiratory infection. Temperature: 38.6°C, Score: 142."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (guernsey, Age: 4, Gender: male, Weight: 590.0). Symptoms: appetite loss, lethargy, diarrhea, dehydration. Disease: bovine coccidiosis. Temperature: 39.3°C, Score: 84."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (guernsey, Age: 5, Gender: male, Weight: 610.0). Symptoms: nasal discharge, coughing, labored breathing, fever. Disease: bovine influenza. Temperature: 39.9°C, Score: 82."
"Medicine: metophen (antiseptic, tablet, Price: 404.0, Availability: prescription, Manufacturer: astrazeneca plc). Animal: cow (hereford, Age: 7, Gender: female, Weight: 590.0). Symptoms: diarrhea, dehydration, lethargy, appetite loss. Disease: bovine johne's disease. Temperature: 39.3°C, Score: 84."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (simmental, Age: 8, Gender: male, Weight: 580.0). Symptoms: appetite loss, weight loss, fever, lethargy. Disease: bovine johne's disease. Temperature: 39.3°C, Score: 80."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (hereford, Age: 7, Gender: female, Weight: 580.0). Symptoms: loss of appetite, fever, coughing, lethargy. Disease: bovine johne's disease. Temperature: 39.5°C, Score: 80."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (ayrshire, Age: 7, Gender: female, Weight: 550.0). Symptoms: coughing, loss of appetite, lethargy, fever. Disease: bovine johne's disease. Temperature: 39.4°C, Score: 75."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (red angus, Age: 5, Gender: female, Weight: 620.0). Symptoms: fever, diarrhea, lethargy, appetite loss. Disease: bovine leukemia virus. Temperature: 39.8°C, Score: 83."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (holstein, Age: 3, Gender: male, Weight: 700.0). Symptoms: coughing, loss of appetite, lethargy, fever. Disease: bovine mastitis. Temperature: 39.2°C, Score: 90."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (guernsey, Age: 5, Gender: female, Weight: 450.0). Symptoms: coughing, loss of appetite, lethargy, fever. Disease: bovine parainfluenza. Temperature: 39.0°C, Score: 78."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (holstein, Age: 7, Gender: male, Weight: 590.0). Symptoms: coughing, nasal discharge, labored breathing, lethargy. Disease: bovine pneumonia. Temperature: 39.9°C, Score: 80."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (hereford, Age: 5, Gender: male, Weight: 650.0). Symptoms: fever, lethargy, decreased milk yield, appetite loss. Disease: bovine respiratory disease. Temperature: 39.7°C, Score: 80."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (angus, Age: 5, Gender: female, Weight: 700.0). Symptoms: fever, decreased milk yield, lethargy, nasal discharge. Disease: bovine respiratory disease. Temperature: 39.8°C, Score: 80."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (angus, Age: 6, Gender: male, Weight: 600.0). Symptoms: coughing, nasal discharge, labored breathing, fever. Disease: bovine respiratory disease. Temperature: 39.9°C, Score: 82."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (angus, Age: 8, Gender: male, Weight: 580.0). Symptoms: coughing, labored breathing, lethargy, nasal discharge. Disease: bovine respiratory disease. Temperature: 40.0°C, Score: 83."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (brown swiss, Age: 9, Gender: male, Weight: 600.0). Symptoms: labored breathing, nasal discharge, coughing, fever. Disease: bovine respiratory disease. Temperature: 39.6°C, Score: 80."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (angus, Age: 6, Gender: male, Weight: 550.0). Symptoms: coughing, nasal discharge, fever, weight loss. Disease: bovine respiratory disease. Temperature: 39.4°C, Score: 82."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (aberdeen angus, Age: 6, Gender: female, Weight: 620.0). Symptoms: coughing, fever, loss of appetite, lethargy. Disease: bovine respiratory disease. Temperature: 39.2°C, Score: 80."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (holstein, Age: 4, Gender: male, Weight: 700.0). Symptoms: coughing, loss of appetite, lethargy, fever. Disease: bovine respiratory disease. Temperature: 39.3°C, Score: 77."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (holstein, Age: 8, Gender: male, Weight: 650.0). Symptoms: coughing, loss of appetite, lethargy, fever. Disease: bovine respiratory disease complex. Temperature: 39.5°C, Score: 80."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (jersey, Age: 6, Gender: female, Weight: 600.0). Symptoms: fever, nasal discharge, decreased milk yield, lethargy. Disease: bovine respiratory syncytial virus. Temperature: 39.4°C, Score: 86."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (holstein, Age: 5, Gender: female, Weight: 620.0). Symptoms: coughing, fever, loss of appetite, lethargy. Disease: bovine respiratory syncytial virus. Temperature: 39.3°C, Score: 82."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (simmental, Age: 4, Gender: male, Weight: 650.0). Symptoms: coughing, loss of appetite, lethargy, fever. Disease: bovine respiratory syncytial virus. Temperature: 39.3°C, Score: 78."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (jersey, Age: 6, Gender: male, Weight: 570.0). Symptoms: coughing, nasal discharge, labored breathing, fever. Disease: bovine tuberculosis. Temperature: 39.4°C, Score: 81."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (holstein, Age: 7, Gender: female, Weight: 650.0). Symptoms: coughing, nasal discharge, appetite loss, fever. Disease: bovine tuberculosis. Temperature: 39.4°C, Score: 79."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (charolais, Age: 5, Gender: female, Weight: 620.0). Symptoms: lethargy, coughing, nasal discharge, fever. Disease: bovine tuberculosis. Temperature: 39.6°C, Score: 81."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (guernsey, Age: 7, Gender: male, Weight: 590.0). Symptoms: coughing, lethargy, loss of appetite, swollen legs. Disease: bovine tuberculosis. Temperature: 39.1°C, Score: 78."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (jersey, Age: 5, Gender: male, Weight: 560.0). Symptoms: coughing, loss of appetite, lethargy, fever. Disease: bovine tuberculosis. Temperature: 39.1°C, Score: 79."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (hereford, Age: 3, Gender: female, Weight: 570.0). Symptoms: lethargy, diarrhea, appetite loss, dehydration. Disease: bovine viral diarrhea. Temperature: 39.1°C, Score: 80."
"Medicine: metophen (antipyretic, capsule, Price: 700.0, Availability: over-the-counter, Manufacturer: glaxosmithkline plc). Animal: cow (jersey, Age: 5, Gender: female, Weight: 500.0). Symptoms: coughing, nasal discharge, lethargy, fever. Disease: bovine viral diarrhea. Temperature: 39.5°C, Score: 81."
