Medicine_Name,Medicine_Category,Dosage_Form,Strength_mg,Classification,Manufacturer,Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,All_Symptoms,Disease,Body_Temperature,Heart_Rate
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,cow,brahman,7,female,620.0,fever,coughing,lethargy,decreased milk yield,"fever, coughing, lethargy, decreased milk yield",mastitis,39.6,81
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,cow,brahman,3,female,570.0,fever,nasal discharge,lethargy,coughing,"fever, nasal discharge, lethargy, coughing",respiratory syncytial virus,39.8,86
ibuprocillin,antiseptic,inhaler,997.0,over-the-counter,sanofi s.a.,cow,jersey,3,male,620.0,diarrhea,lethargy,appetite loss,decreased milk yield,"diarrhea, lethargy, appetite loss, decreased milk yield",salmonellosis,39.7,79
ibuprocillin,antiseptic,inhaler,997.0,over-the-counter,sanofi s.a.,cow,shorthorn,5,male,600.0,diarrhea,dehydration,lethargy,loss of appetite,"diarrhea, dehydration, lethargy, loss of appetite",salmonellosis,39.4,84
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,cow,jersey,6,male,620.0,weight loss,reduced milk production,lethargy,appetite loss,"weight loss, reduced milk production, lethargy, appetite loss",tuberculosis,39.4,87
ibuprocillin,antiseptic,inhaler,997.0,over-the-counter,sanofi s.a.,dog,chihuahua,3,male,2.5,sneezing,eye discharge,labored breathing,lethargy,"sneezing, eye discharge, labored breathing, lethargy",allergic rhinitis,39.5,131
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,golden retriever,4,male,30.0,lameness,swelling,appetite loss,fever,"lameness, swelling, appetite loss, fever",arthritis,39.5,110
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,border collie,3,female,17.0,coughing,labored breathing,fever,nasal discharge,"coughing, labored breathing, fever, nasal discharge",bordetella infection,39.4,129
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,bulldog,5,female,22.0,coughing,lethargy,loss of appetite,fever,"coughing, lethargy, loss of appetite, fever",canine cough,39.3,120
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,bulldog,5,male,23.0,labored breathing,coughing,nasal discharge,appetite loss,"labored breathing, coughing, nasal discharge, appetite loss",canine distemper,40.0,115
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,beagle,2,female,9.0,fever,vomiting,lethargy,skin lesions,"fever, vomiting, lethargy, skin lesions",canine distemper,39.2,132
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,labrador retriever,11,male,35.0,lethargy,loss of appetite,fever,vomiting,"lethargy, loss of appetite, fever, vomiting",canine distemper,39.3,118
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,doberman pinscher,6,male,40.0,vomiting,lethargy,loss of appetite,coughing,"vomiting, lethargy, loss of appetite, coughing",canine distemper,39.3,119
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,poodle,6,male,25.0,lethargy,loss of appetite,coughing,fever,"lethargy, loss of appetite, coughing, fever",canine distemper,39.3,110
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,rottweiler,5,female,40.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine distemper,39.3,122
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,golden retriever,7,male,30.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",canine distemper,39.0,130
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,shih tzu,4,female,7.0,coughing,labored breathing,appetite loss,lethargy,"coughing, labored breathing, appetite loss, lethargy",canine flu,39.3,133
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,yorkshire terrier,4,male,8.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine heartworm disease,39.2,100
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,akita,6,male,35.0,lethargy,loss of appetite,fever,vomiting,"lethargy, loss of appetite, fever, vomiting",canine hepatitis,39.5,130
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,shih tzu,8,female,8.0,lethargy,vomiting,diarrhea,loss of appetite,"lethargy, vomiting, diarrhea, loss of appetite",canine hepatitis,39.0,130
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,german shepherd,4,male,32.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine hepatitis,39.1,130
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,boxer,3,female,30.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine infectious hepatitis,39.3,120
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,beagle,4,female,15.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",canine influenza,39.2,125
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,cocker spaniel,5,female,20.0,vomiting,lethargy,loss of appetite,fever,"vomiting, lethargy, loss of appetite, fever",canine leptospirosis,39.2,123
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,golden retriever,7,male,33.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine leptospirosis,39.2,118
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,chihuahua,4,female,3.5,lethargy,vomiting,diarrhea,coughing,"lethargy, vomiting, diarrhea, coughing",canine parvovirus,39.1,130
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,husky,9,male,25.0,lethargy,vomiting,diarrhea,loss of appetite,"lethargy, vomiting, diarrhea, loss of appetite",canine parvovirus,39.1,124
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,poodle,7,female,15.0,lethargy,vomiting,loss of appetite,diarrhea,"lethargy, vomiting, loss of appetite, diarrhea",canine parvovirus,39.1,125
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,golden retriever,7,male,30.0,vomiting,diarrhea,loss of appetite,lethargy,"vomiting, diarrhea, loss of appetite, lethargy",canine parvovirus,39.5,118
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,rottweiler,5,female,42.0,lethargy,vomiting,loss of appetite,coughing,"lethargy, vomiting, loss of appetite, coughing",canine parvovirus,39.2,120
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,german shepherd,4,female,45.0,lethargy,loss of appetite,coughing,fever,"lethargy, loss of appetite, coughing, fever",canine parvovirus,39.4,120
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,chihuahua,3,male,6.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",canine parvovirus,39.0,118
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,golden retriever,5,male,40.0,vomiting,loss of appetite,lethargy,fever,"vomiting, loss of appetite, lethargy, fever",canine parvovirus,39.2,130
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,golden retriever,5,male,35.0,coughing,lethargy,loss of appetite,fever,"coughing, lethargy, loss of appetite, fever",canine parvovirus,39.2,110
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,dachshund,7,male,5.5,coughing,labored breathing,lethargy,appetite loss,"coughing, labored breathing, lethargy, appetite loss",chronic bronchitis,39.5,120
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,beagle,4,female,25.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",distemper,39.2,120
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,beagle,1,male,10.0,diarrhea,vomiting,lethargy,appetite loss,"diarrhea, vomiting, lethargy, appetite loss",gastroenteritis,39.2,130
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,bulldog,5,male,22.0,vomiting,appetite loss,fever,diarrhea,"vomiting, appetite loss, fever, diarrhea",gastroenteritis,39.6,138
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,dachshund,7,female,8.0,vomiting,diarrhea,weight loss,appetite loss,"vomiting, diarrhea, weight loss, appetite loss",gastroenteritis,39.2,120
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,beagle,5,male,10.0,vomiting,diarrhea,loss of appetite,fever,"vomiting, diarrhea, loss of appetite, fever",gastroenteritis,39.2,132
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,chihuahua,9,male,2.0,vomiting,loss of appetite,diarrhea,lethargy,"vomiting, loss of appetite, diarrhea, lethargy",gastroenteritis,39.1,128
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,boxer,8,female,27.0,vomiting,lethargy,diarrhea,loss of appetite,"vomiting, lethargy, diarrhea, loss of appetite",gastroenteritis,39.2,131
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,golden retriever,5,male,32.0,vomiting,diarrhea,loss of appetite,lethargy,"vomiting, diarrhea, loss of appetite, lethargy",gastroenteritis,39.2,130
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,german shepherd,5,male,30.0,lethargy,labored breathing,coughing,appetite loss,"lethargy, labored breathing, coughing, appetite loss",heartworm disease,39.6,125
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,poodle,2,female,12.0,lethargy,appetite loss,coughing,vomiting,"lethargy, appetite loss, coughing, vomiting",kennel cough,39.4,115
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,poodle,2,female,8.0,coughing,nasal discharge,appetite loss,lethargy,"coughing, nasal discharge, appetite loss, lethargy",kennel cough,39.1,125
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,poodle,8,male,15.0,coughing,labored breathing,lethargy,appetite loss,"coughing, labored breathing, lethargy, appetite loss",kennel cough,39.3,126
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,german shepherd,6,female,30.0,coughing,labored breathing,lethargy,loss of appetite,"coughing, labored breathing, lethargy, loss of appetite",kennel cough,39.4,125
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,beagle,6,male,13.0,coughing,labored breathing,nasal discharge,fever,"coughing, labored breathing, nasal discharge, fever",kennel cough,39.4,127
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,bulldog,5,female,18.0,lethargy,coughing,loss of appetite,fever,"lethargy, coughing, loss of appetite, fever",kennel cough,39.3,115
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,beagle,5,male,25.0,coughing,loss of appetite,lethargy,fever,"coughing, loss of appetite, lethargy, fever",kennel cough,39.2,120
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,pit bull,4,female,35.0,lethargy,vomiting,loss of appetite,coughing,"lethargy, vomiting, loss of appetite, coughing",leptospirosis,39.0,125
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,rottweiler,3,female,30.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",leptospirosis,39.2,120
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,german shepherd,3,female,30.0,lameness,fever,skin lesions,lethargy,"lameness, fever, skin lesions, lethargy",lyme disease,39.3,110
ibuprocillin,antiseptic,inhaler,997.0,over-the-counter,sanofi s.a.,dog,dalmatian,8,female,20.0,vomiting,diarrhea,weight loss,dehydration,"vomiting, diarrhea, weight loss, dehydration",pancreatitis,39.0,120
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,corgi,5,male,11.0,vomiting,diarrhea,lethargy,weight loss,"vomiting, diarrhea, lethargy, weight loss",pancreatitis,39.2,134
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,labrador,4,male,25.0,fever,lethargy,appetite loss,vomiting,"fever, lethargy, appetite loss, vomiting",parvovirus,39.5,120
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,chihuahua,1,male,3.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",parvovirus,39.4,135
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,golden retriever,4,female,28.0,lethargy,vomiting,diarrhea,loss of appetite,"lethargy, vomiting, diarrhea, loss of appetite",parvovirus,39.2,130
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,rottweiler,7,female,35.0,vomiting,diarrhea,loss of appetite,dehydration,"vomiting, diarrhea, loss of appetite, dehydration",parvovirus,39.0,127
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,dachshund,4,female,9.0,lethargy,vomiting,loss of appetite,dehydration,"lethargy, vomiting, loss of appetite, dehydration",parvovirus,39.0,132
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,dog,chihuahua,3,male,6.0,lethargy,vomiting,loss of appetite,fever,"lethargy, vomiting, loss of appetite, fever",parvovirus,39.3,135
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,dog,siberian husky,6,male,28.0,lameness,fever,skin lesions,lethargy,"lameness, fever, skin lesions, lethargy",tick-borne disease,39.3,120
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,goat,angora,4,male,90.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",caprine arthritis,39.6,82
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,goat,alpine,4,male,72.0,fever,lethargy,weight loss,loss of appetite,"fever, lethargy, weight loss, loss of appetite",caprine arthritis encephalitis,39.7,83
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,goat,alpine,5,male,72.0,vomiting,diarrhea,fever,loss of appetite,"vomiting, diarrhea, fever, loss of appetite",caprine arthritis encephalitis,39.0,81
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,goat,nigerian dwarf,2,female,55.0,vomiting,fever,loss of appetite,lethargy,"vomiting, fever, loss of appetite, lethargy",caprine arthritis encephalitis,39.2,82
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,goat,boer,6,male,70.0,vomiting,diarrhea,loss of appetite,fever,"vomiting, diarrhea, loss of appetite, fever",caprine arthritis encephalitis,39.4,80
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,goat,saanen,5,female,85.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",caprine arthritis encephalitis,39.6,85
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,goat,saanen,2,male,85.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",caprine arthritis encephalitis virus,39.6,90
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,goat,boer,3,female,70.0,fever,vomiting,diarrhea,appetite loss,"fever, vomiting, diarrhea, appetite loss",caprine pleuropneumonia,39.5,80
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,goat,saanen,5,female,65.0,vomiting,fever,diarrhea,loss of appetite,"vomiting, fever, diarrhea, loss of appetite",caprine pleuropneumonia,39.4,80
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,goat,toggenburg,5,female,60.0,vomiting,diarrhea,loss of appetite,fever,"vomiting, diarrhea, loss of appetite, fever",caprine pleuropneumonia,39.6,81
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,goat,angora,6,female,60.0,vomiting,loss of appetite,lethargy,fever,"vomiting, loss of appetite, lethargy, fever",caprine pleuropneumonia,39.6,83
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,goat,kiko,3,male,75.0,nasal discharge,fever,weight loss,loss of appetite,"nasal discharge, fever, weight loss, loss of appetite",caprine respiratory disease,39.2,82
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,goat,nubian,6,female,60.0,vomiting,fever,loss of appetite,lethargy,"vomiting, fever, loss of appetite, lethargy",caprine respiratory disease,39.3,82
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,goat,nubian,4,male,80.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",caprine respiratory disease,39.6,90
ibuprocillin,antipyretic,ointment,559.0,over-the-counter,novartis ag,goat,boer,6,female,75.0,vomiting,loss of appetite,lethargy,fever,"vomiting, loss of appetite, lethargy, fever",caprine viral arthritis,39.7,82
ibuprocillin,analgesic,capsule,743.0,prescription,eli lilly and company,goat,alpine,3,male,75.0,vomiting,diarrhea,lethargy,fever,"vomiting, diarrhea, lethargy, fever",caprine viral arthritis,39.5,100
